index,acc_x_n,acc_y_n,acc_z_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,acc_x_r,acc_y_r,acc_z_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,q1n,q2n,q3n,q4n,q1r,q2r,q3r,q4r
5301,-0.846923828,0.112792969,-0.530029297,0.12250541,0.317448802,0.011185277,300,-2801,-5295,-0.973632813,-0.162841797,-0.081787109,0.067644292,-0.054328486,-0.200802346,-6079,3858,1092,0.554543637,0.306992441,0.696016067,-0.337340525,0.028561628,0.478695612,0.741840639,-0.468729357
5302,-0.8359375,0.102539063,-0.517578125,0.213052887,0.174170735,0.0479369,309,-2808,-5281,-0.977783203,-0.158935547,-0.065429688,0.004261058,-0.005326322,-0.226901325,-6088,3852,953,0.550287163,0.312355509,0.697072694,-0.337205774,0.030019931,0.476345754,0.742216931,-0.470433369
5303,-0.821533203,0.096679688,-0.510498047,0.303600364,0.209324462,0.031957933,309,-2808,-5281,-0.977050781,-0.140869141,-0.074707031,-0.027164243,0.003195793,-0.274305592,-6088,3852,953,0.544856256,0.318678372,0.697946048,-0.338300266,0.031262345,0.473413491,0.743347902,-0.471525428
5304,-0.822509766,0.093505859,-0.516845703,0.368581495,0.311057215,0.000532632,311,-2824,-5359,-0.979248047,-0.128417969,-0.073730469,-0.068176924,0.034621094,-0.216781313,-6088,3906,1138,0.537356211,0.325899306,0.699605346,-0.339985742,0.033011349,0.471633279,0.744324269,-0.471649958
5305,-0.838867188,0.089111328,-0.518554688,0.397343635,0.325438285,-0.009054748,311,-2824,-5359,-0.979736328,-0.131103516,-0.080810547,-0.006924219,0.094808535,-0.160322298,-6088,3906,1138,0.529405495,0.333300953,0.701151924,-0.342091034,0.033792432,0.471296522,0.744244247,-0.47205737
5306,-0.847900391,0.081054688,-0.518798828,0.325438285,0.426105774,-0.011717909,303,-2834,-5370,-0.982910156,-0.137939453,-0.078857422,0.018642128,0.10333065,-0.144343331,-6086,3925,1163,0.520497577,0.340481637,0.704134384,-0.342562836,0.034326307,0.471279175,0.743776459,-0.472772909
5307,-0.840332031,0.08984375,-0.527099609,0.238086601,0.229031854,-0.113983295,303,-2834,-5370,-0.977050781,-0.130859375,-0.082519531,-0.048469532,0.116646456,-0.079894833,-6086,3925,1163,0.514236984,0.343949753,0.706283773,-0.344125156,0.035910286,0.472308328,0.743354661,-0.472291374
5308,-0.835449219,0.084228516,-0.515380859,0.255663465,0.261522419,-0.09374327,316,-2857,-5453,-0.983154297,-0.129638672,-0.086669922,-0.049534796,0.144875963,-0.01438107,-6085,3908,985,0.507572819,0.348045365,0.708415807,-0.345515993,0.037691082,0.474560246,0.742356159,-0.471465044
5309,-0.832519531,0.082519531,-0.514648438,0.172572839,0.275903489,-0.019707392,316,-2857,-5453,-0.982666016,-0.142578125,-0.084228516,-0.047404267,0.178431793,0.051665325,-6085,3908,985,0.501803398,0.352392328,0.710684316,-0.344877949,0.039508874,0.478042283,0.740738009,-0.470342244
5310,-0.839111328,0.082763672,-0.512207031,0.177899161,0.354733057,0.026098979,307,-2849,-5359,-0.975585938,-0.147460938,-0.077880859,-0.070840085,0.15606124,0.045806371,-6086,3939,1173,0.495230264,0.357921357,0.713282368,-0.343318441,0.041793485,0.481151204,0.739371282,-0.469123577
5311,-0.829101563,0.072753906,-0.522460938,0.137951744,0.356330954,0.066046395,307,-2849,-5359,-0.977783203,-0.150146484,-0.072998047,-0.151800182,0.094275903,0.001065264,-6086,3939,1173,0.489133471,0.363557004,0.715844403,-0.340795457,0.045332636,0.48290134,0.739138485,-0.46736019
5312,-0.825439453,0.069580078,-0.526855469,0.123570675,0.309459319,0.111852766,323,-2855,-5447,-0.982177734,-0.150146484,-0.072509766,-0.159257033,0.073503246,0.029827404,-6091,3926,1150,0.484100265,0.369321112,0.717650687,-0.337973877,0.049501286,0.484827686,0.738681844,-0.465661757
5313,-0.833496094,0.071044922,-0.519287109,0.072970614,0.15606124,0.143810699,323,-2855,-5447,-0.976074219,-0.148925781,-0.074951172,-0.192812863,0.061252705,0.002663161,-6091,3926,1150,0.481886898,0.373957788,0.717998479,-0.33528909,0.053901913,0.486158398,0.738798181,-0.463596639
5314,-0.838378906,0.070068359,-0.522460938,0.044741106,0.107591708,0.178964425,322,-2874,-5485,-0.976074219,-0.153076172,-0.070556641,-0.13209279,0.044741106,-0.007456851,-6082,3926,1148,0.480799781,0.378458688,0.717777807,-0.332258351,0.057831036,0.487194099,0.738429474,-0.462622301
5315,-0.830810547,0.06640625,-0.524169922,0.021837921,0.152865447,0.210922358,322,-2874,-5485,-0.977539063,-0.149414063,-0.071044922,-0.141147538,0.039414784,-0.020772657,-6082,3926,1148,0.479409795,0.383451019,0.717884888,-0.328287758,0.061798121,0.487945976,0.738272261,-0.461566665
5316,-0.835205078,0.068847656,-0.519287109,0.027696875,0.080427465,0.19441076,307,-2880,-5422,-0.978515625,-0.146972656,-0.072998047,-0.10812434,0.039414784,-0.035686359,-6090,3923,1157,0.478914685,0.387745661,0.71733544,-0.325152108,0.065293487,0.488494409,0.737964059,-0.460997854
5317,-0.845214844,0.067382813,-0.518554688,-0.007456851,0.0479369,0.107591708,307,-2880,-5422,-0.981201172,-0.1484375,-0.075683594,-0.05273059,0.083623258,-0.030892669,-6090,3923,1157,0.478598512,0.390208498,0.71734545,-0.322639579,0.067614097,0.489569128,0.737166918,-0.460798586
5318,-0.847412109,0.076904297,-0.51953125,-0.06231797,0.020772657,0.050600061,314,-2916,-5491,-0.977050781,-0.147460938,-0.078369141,-0.034088462,0.134755951,0.011185277,-6094,3928,1150,0.478748416,0.391159391,0.717871448,-0.320085722,0.069365181,0.491740189,0.735866062,-0.460305548
5319,-0.843994141,0.075927734,-0.518798828,-0.105461179,0.044741106,0.002663161,314,-2916,-5491,-0.982421875,-0.138671875,-0.081054688,-0.0793622,0.157659137,0.066046395,-6094,3928,1150,0.478581073,0.391145394,0.719269405,-0.317201766,0.071743557,0.494854633,0.734477575,-0.458818533
5320,-0.844726563,0.076660156,-0.517089844,-0.125168571,0.020772657,-0.031957933,301,-2927,-5460,-0.974365234,-0.1484375,-0.081298828,-0.013315805,0.117179088,0.061252705,-6089,3921,1145,0.478702596,0.390278301,0.720815599,-0.314565645,0.073953318,0.497564384,0.732486731,-0.458719717
5321,-0.841308594,0.079345703,-0.512207031,-0.119309617,0.037284255,-0.051665325,301,-2927,-5460,-0.978759766,-0.149169922,-0.081298828,-0.005858954,0.238619234,-0.003195793,-6089,3921,1145,0.478437714,0.38927897,0.722611396,-0.312076925,0.073714463,0.500429992,0.731243208,-0.457623614
5322,-0.843261719,0.081787109,-0.514160156,-0.107591708,0.124635939,-0.072437982,297,-2896,-5382,-0.982177734,-0.143554688,-0.090820313,-0.058589544,0.177366529,0.029827404,-6084,3913,1133,0.476710742,0.388624804,0.725303375,-0.309277619,0.075200987,0.503135319,0.730081197,-0.456268679
5323,-0.842529297,0.077148438,-0.514648438,-0.059654808,0.148604389,-0.054861118,297,-2896,-5382,-0.971679688,-0.147216797,-0.083740234,-0.046339003,0.183225483,0.105993811,-6084,3913,1133,0.474380415,0.388798119,0.727767683,-0.306844332,0.077140415,0.506965261,0.728043209,-0.454960072
5324,-0.855224609,0.077148438,-0.511474609,-0.06231797,0.09853696,-0.023435818,303,-2894,-5417,-0.977783203,-0.156494141,-0.092285156,-0.087884316,0.109189605,0.085221155,-6079,3904,1115,0.473036066,0.389062881,0.729484949,-0.304497395,0.080323196,0.509703354,0.726507499,-0.453803403
5325,-0.840820313,0.077148438,-0.512451172,-0.032490565,0.257261361,-0.069774821,303,-2894,-5417,-0.97265625,-0.156738281,-0.083496094,-0.198139185,0.084688523,0.08894958,-6079,3904,1115,0.468868567,0.389885512,0.732857073,-0.301781486,0.085000886,0.512031545,0.725882563,-0.451323666
5326,-0.850341797,0.073486328,-0.512695313,-0.107059076,0.169377045,-0.015446334,305,-2898,-5408,-0.977539063,-0.154296875,-0.084228516,-0.294012984,0.044208474,0.095341167,-6076,3866,940,0.466918366,0.390223887,0.735388096,-0.29818938,0.091287025,0.513856415,0.725985634,-0.447842744
5327,-0.840332031,0.077636719,-0.516113281,-0.16085493,0.201867611,0.026098979,305,-2898,-5408,-0.973144531,-0.148925781,-0.08984375,-0.291349823,0.035153726,0.091080109,-6076,3866,940,0.465149951,0.39084703,0.738195229,-0.293158535,0.09761585,0.515474732,0.726094245,-0.444459327
5328,-0.838378906,0.077636719,-0.513427734,-0.198671817,0.172572839,0.077764304,315,-2857,-5338,-0.9765625,-0.142333984,-0.086181641,-0.281229811,0.03355583,0.078829568,-6078,3887,1107,0.464415762,0.391662605,0.740504515,-0.287352515,0.103757171,0.516851299,0.726216878,-0.441257556
5329,-0.843261719,0.078857422,-0.509765625,-0.282827708,0.187486541,0.09374327,315,-2857,-5338,-0.977294922,-0.143066406,-0.080322266,-0.236488705,0.036218991,0.089482213,-6078,3887,1107,0.46422462,0.391959818,0.743247592,-0.280082167,0.109465154,0.518416975,0.725826358,-0.438676782
5330,-0.842529297,0.089355469,-0.514892578,-0.314785641,0.188019173,0.067644292,310,-2868,-5388,-0.974609375,-0.142578125,-0.080810547,-0.170974942,0.047404267,0.086819052,-6080,3886,1109,0.464119076,0.391547969,0.746320388,-0.272561094,0.114275875,0.520125196,0.72491695,-0.436928163
5331,-0.842529297,0.095214844,-0.509521484,-0.274838225,0.067644292,0.01438107,310,-2868,-5388,-0.979003906,-0.1484375,-0.084960938,-0.120374881,0.045806371,0.030892669,-6080,3886,1109,0.465215273,0.390023844,0.748415181,-0.267078394,0.118044017,0.521075883,0.724161216,-0.436045946
5332,-0.851318359,0.096191406,-0.503173828,-0.233825544,0.050067428,-0.056991647,307,-2864,-5386,-0.979003906,-0.14453125,-0.081298828,-0.084688523,0.056991647,0.031957933,-6082,3839,914,0.46590271,0.387683995,0.750630529,-0.26303915,0.121284889,0.522197801,0.723107586,-0.435562684
5333,-0.847900391,0.097167969,-0.501220703,-0.19441076,0.161920194,-0.105993811,307,-2864,-5386,-0.980224609,-0.150634766,-0.081542969,-0.039414784,0.067644292,0.033023198,-6082,3839,914,0.464363692,0.385542775,0.754020046,-0.259185069,0.123861744,0.523501171,0.721687877,-0.435627594
5334,-0.83984375,0.098876953,-0.508056641,-0.192280231,0.139549641,-0.092145374,306,-2852,-5407,-0.979492188,-0.148193359,-0.080322266,-0.040480049,0.051665325,0.042610577,-6080,3871,1109,0.463192463,0.383504592,0.757069484,-0.255387482,0.126749629,0.524783797,0.720142663,-0.435810789
5335,-0.844970703,0.102050781,-0.503662109,-0.169377045,0.068176924,-0.108656972,306,-2852,-5407,-0.978271484,-0.154052734,-0.083251953,-0.001065264,0.058056912,0.009054748,-6080,3871,1109,0.462875485,0.381046527,0.759422604,-0.252640332,0.128789893,0.525714393,0.718640609,-0.436569828
5336,-0.849609375,0.099609375,-0.500244141,-0.166181252,0.100134857,-0.10812434,316,-2817,-5326,-0.978759766,-0.15625,-0.077636719,0.019707392,0.086819052,-0.039414784,-6084,3860,1103,0.462075686,0.378758609,0.762016,-0.249719027,0.129764539,0.526237669,0.717535394,-0.437467757
5337,-0.84375,0.102050781,-0.505615234,-0.166713884,0.109722237,-0.053795854,316,-2817,-5326,-0.976806641,-0.155273438,-0.079833984,0.009054748,0.060720073,-0.027164243,-6084,3860,1103,0.461387949,0.377335051,0.764279854,-0.246202609,0.131314674,0.526682042,0.716336904,-0.438433488
5338,-0.848144531,0.108154297,-0.502929688,-0.128364365,0.135821216,-0.035686359,308,-2810,-5301,-0.977294922,-0.166259766,-0.082519531,0.02876214,0.051132693,-0.006391587,-6083,3858,1095,0.460141668,0.37665733,0.766416006,-0.242910286,0.132908995,0.527366464,0.714742829,-0.439730031
5339,-0.841308594,0.110351563,-0.506591797,-0.09374327,0.125168571,-0.024501082,308,-2810,-5301,-0.982177734,-0.180664063,-0.068603516,0.10333065,0.064448498,-0.186953909,-6083,3858,1095,0.458843317,0.376411849,0.768193144,-0.240117106,0.131913334,0.525756854,0.714408047,-0.44249265
5340,-0.844238281,0.111816406,-0.504394531,-0.061785337,0.118776985,-0.015978967,307,-2786,-5242,-1.003417969,-0.181884766,-0.084228516,0.128896997,-0.072970614,-0.527838528,-6086,3853,1109,0.457471983,0.376541993,0.769666527,-0.23780023,0.12960368,0.51818993,0.717034166,-0.44782149
5341,-0.841308594,0.112304688,-0.505371094,-0.013848438,0.070307453,-0.004261058,307,-2786,-5242,-1.033935547,-0.203125,-0.073242188,0.009054748,0.092145374,-0.689758722,-6086,3853,1109,0.456541886,0.377053437,0.770374506,-0.236481147,0.124716468,0.509435062,0.722692839,-0.450151952
5342,-0.841796875,0.104736328,-0.500976563,0.058056912,0.10333065,0,312,-2765,-5262,-0.978027344,-0.150146484,-0.088134766,-0.532632218,0.141147538,-0.933171646,-6091,3888,1132,0.454598234,0.378412261,0.770996997,-0.236025925,0.122634232,0.496285469,0.735591132,-0.444485395
5343,-0.857177734,0.103515625,-0.492675781,0.053795854,0.054328486,-0.00958738,312,-2765,-5262,-0.952880859,-0.103027344,-0.087158203,-0.343547781,0.136353848,-1.05407916,-6091,3888,1132,0.453459188,0.379325546,0.771225844,-0.236003372,0.117890655,0.48172911,0.7476374,-0.44167542
5344,-0.850830078,0.108398438,-0.498046875,0.075101143,0.161387562,-0.105461179,308,-2775,-5275,-0.985107422,-0.100097656,-0.072265625,-0.238619234,0.304665629,-1.061003378,-6099,3991,1184,0.450064068,0.379475126,0.773040088,-0.236326015,0.109680633,0.468666961,0.758828396,-0.438749251
5345,-0.842529297,0.103515625,-0.503417969,0.136353848,0.116646456,-0.061252705,308,-2775,-5275,-0.959960938,-0.090332031,-0.094482422,-0.323307756,0.378701507,-0.945954819,-6099,3991,1184,0.447082502,0.380641712,0.773827886,-0.237527947,0.10220069,0.457720832,0.769574198,-0.433361527
5346,-0.864013672,0.107910156,-0.496337891,0.15606124,0.139549641,-0.019707392,301,-2752,-5186,-0.955566406,-0.076904297,-0.093994141,-0.167779149,0.270044535,-0.895887391,-6091,4113,1228,0.443886494,0.382714979,0.774343188,-0.23850923,0.095519229,0.446855261,0.778030336,-0.431120922
5347,-0.895019531,0.109130859,-0.503662109,0.263120316,0.625310224,-0.080427465,301,-2752,-5186,-0.975341797,-0.081054688,-0.091796875,-0.241282395,0.325970917,-0.677508181,-6091,4113,1228,0.432157313,0.387044126,0.778971864,-0.237991043,0.090556982,0.439647471,0.785079762,-0.426801243
5348,-0.872802734,0.108398438,-0.526367188,0.263652948,0.634897604,-0.095873799,312,-2762,-5266,-0.987792969,-0.087646484,-0.093017578,-0.356330954,0.265783477,-0.406931015,-6088,4227,1257,0.4201214,0.391121718,0.783670335,-0.237450242,0.089870734,0.435876558,0.790522178,-0.420725046
5349,-0.837158203,0.096435547,-0.521972656,0.263652948,0.282827708,-0.085753787,312,-2762,-5266,-0.982421875,-0.089355469,-0.094970703,-0.398408899,0.282827708,-0.312655112,-6088,4227,1257,0.413584323,0.39363058,0.785253375,-0.239541461,0.090094805,0.433575993,0.795467337,-0.41367439
5350,-0.814453125,0.094482422,-0.499511719,0.128364365,0.010652644,-0.036751623,309,-2765,-5302,-0.973388672,-0.083251953,-0.098144531,-0.35792885,0.232760279,-0.300937203,-6092,4292,1262,0.412644952,0.394472218,0.784805952,-0.241237292,0.090902771,0.431053998,0.799842236,-0.407653695
5351,-0.839599609,0.090576172,-0.474853516,0.059654808,0.267914006,0.083090626,309,-2765,-5302,-0.987548828,-0.077636719,-0.090087891,-0.26897927,0.15126755,-0.260457155,-6092,4292,1262,0.408940967,0.397795983,0.785764343,-0.238956143,0.092636155,0.428624854,0.802944682,-0.403706719
5352,-0.822021484,0.092773438,-0.495361328,0.061785337,0.529969057,0.149669653,316,-2753,-5247,-0.981201172,-0.07421875,-0.092041016,-0.392017312,0.166713884,-0.190682334,-6076,4311,1088,0.401359184,0.403398754,0.788289929,-0.23404965,0.095751833,0.427148695,0.80644614,-0.397517549
5353,-0.829101563,0.087890625,-0.506103516,-0.039414784,0.320111963,0.227966589,316,-2753,-5247,-0.980712891,-0.073242188,-0.093994141,-0.372842553,0.096939064,-0.160322298,-6076,4311,1088,0.398225195,0.408354656,0.788909354,-0.228659572,0.10006816,0.425560803,0.809376266,-0.392166324
5354,-0.821044922,0.083496094,-0.509033203,-0.134755951,0.203465507,0.281762443,317,-2779,-5334,-0.987060547,-0.066650391,-0.094482422,-0.350471999,0.131027526,-0.176301264,-6079,4367,1269,0.397897997,0.412797282,0.78856863,-0.222340064,0.103545138,0.423961785,0.812305305,-0.386904253
5355,-0.846435547,0.088378906,-0.503173828,-0.18961707,0.116646456,0.296143513,317,-2779,-5334,-0.979003906,-0.054931641,-0.096679688,-0.393615209,0.074035878,-0.14647386,-6079,4367,1269,0.399497971,0.416565646,0.787585004,-0.215833955,0.108570197,0.42225716,0.815174435,-0.381316199
5356,-0.855224609,0.087158203,-0.502685547,-0.206661301,0.201867611,0.266316109,320,-2800,-5346,-0.990722656,-0.05078125,-0.095947266,-0.400539428,0.082557994,-0.066579027,-6072,4395,1279,0.399759364,0.420017467,0.787552586,-0.208659297,0.114127399,0.421813788,0.817402468,-0.375368181
5357,-0.853027344,0.0859375,-0.504150391,-0.245543452,0.221575003,0.217846577,320,-2800,-5346,-0.981201172,-0.061279297,-0.099121094,-0.378168875,0.091080109,0.05273059,-6072,4395,1279,0.399802002,0.422408188,0.788206932,-0.201145503,0.120174298,0.423303893,0.818451682,-0.36947097
5358,-0.851806641,0.083251953,-0.507568359,-0.272175063,0.224238164,0.206128668,327,-2857,-5592,-0.985839844,-0.064208984,-0.094482422,-0.295610881,0.15126755,0.077231672,-6076,4384,1103,0.399939363,0.424340508,0.789052142,-0.193340002,0.124698829,0.425728865,0.818793171,-0.364393851
5359,-0.841308594,0.096191406,-0.514648438,-0.280697179,0.26418558,0.161387562,327,-2857,-5592,-0.984619141,-0.068847656,-0.101074219,-0.198139185,0.083090626,0.101732754,-6076,4384,1103,0.399313087,0.425622269,0.790584786,-0.185392659,0.129624881,0.428215349,0.818049358,-0.361419775
5360,-0.836181641,0.095214844,-0.517089844,-0.262055051,0.362189908,0.15126755,308,-2826,-5356,-0.979492188,-0.077392578,-0.091552734,-0.115048559,0.0793622,0.081492729,-6078,4409,1266,0.396920707,0.427183981,0.79285954,-0.177035442,0.133713674,0.430480201,0.816850227,-0.359948824
5361,-0.833496094,0.092529297,-0.514404297,-0.266316109,0.315318273,0.144343331,308,-2826,-5356,-0.985595703,-0.084960938,-0.094970703,-0.128364365,0.097471696,0.048469532,-6078,4409,1266,0.395274916,0.428356914,0.794772685,-0.169128572,0.137326808,0.432244021,0.816086566,-0.358202696
5362,-0.835693359,0.100341797,-0.522705078,-0.237553969,0.435160522,0.063383234,312,-2820,-5349,-0.983154297,-0.076660156,-0.099121094,-0.145941228,0.075633775,-0.037816887,-6084,4399,1274,0.391210624,0.428822583,0.798153092,-0.161298114,0.140831004,0.432378727,0.81614419,-0.356544425
5363,-0.818847656,0.094970703,-0.529296875,-0.22583606,0.379234139,0.086819052,312,-2820,-5349,-0.983642578,-0.066894531,-0.105224609,-0.174170735,0.053263222,-0.050067428,-6084,4399,1274,0.387951533,0.429510962,0.800813423,-0.153986371,0.144854903,0.432061536,0.816457209,-0.354594857
5364,-0.826416016,0.098876953,-0.527587891,-0.200802346,0.178431793,0.117179088,302,-2831,-5378,-0.984863281,-0.063232422,-0.100341797,-0.169909678,0.09374327,-0.051132693,-6077,4395,1271,0.387802252,0.430212114,0.801526922,-0.148598598,0.148181639,0.43199279,0.816856139,-0.352378318
5365,-0.836181641,0.088378906,-0.517822266,-0.147006492,-0.045273739,0.149137021,302,-2831,-5378,-0.985595703,-0.05859375,-0.106201172,-0.138484377,0.113450662,-0.051665325,-6077,4395,1271,0.390867132,0.431116298,0.800057073,-0.145843415,0.150898782,0.432125586,0.817107898,-0.350473564
5366,-0.857421875,0.087646484,-0.501220703,-0.148604389,0.026631611,0.166713884,310,-2815,-5308,-0.982177734,-0.062255859,-0.109863281,-0.092145374,0.121440146,-0.031957933,-6073,4405,1253,0.392922023,0.43243892,0.798958313,-0.14238848,0.153184692,0.432742559,0.816900863,-0.349200957
5367,-0.858642578,0.093994141,-0.504394531,-0.131027526,0.160322298,0.139017009,310,-2815,-5308,-0.986816406,-0.068359375,-0.105224609,-0.082025362,0.12250541,-0.029827404,-6073,4405,1253,0.392610281,0.433819102,0.799085071,-0.138279442,0.155359731,0.433395568,0.816605436,-0.348119516
5368,-0.855957031,0.094726563,-0.507080078,-0.092145374,0.298806674,0.128896997,302,-2838,-5343,-0.984130859,-0.072265625,-0.104003906,-0.078296936,0.129429629,-0.014913702,-6073,4405,1268,0.389726125,0.435693467,0.800255953,-0.13369802,0.157466826,0.434320398,0.816180961,-0.347013876
5369,-0.845703125,0.098388672,-0.5078125,-0.053263222,0.278034018,0.086819052,302,-2838,-5343,-0.981445313,-0.071044922,-0.099609375,-0.075633775,0.099069593,-0.036218991,-6073,4405,1268,0.386726457,0.437123811,0.80149947,-0.130246004,0.159897361,0.434675371,0.815826333,-0.346291135
